01, 3,AR0230100,9N-4NBB8F39G,20100411,20080101,CONWAY                        ,30, 7, 3,    61425, 23, 45, 1, 1,100, -8, -8, 1,-8,-8,18,120, -8,19.0,-8.0,-8.0, 1,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,24,-8,-8,-6,-8,-8,16,-7,-8, 1, 1,-8, 2, 2,-8,20100411,      -8, 1,-8,990, -8
01, 3,AR0230100,C9-1WJ03VSCT,20100920,20080101,CONWAY                        ,30, 7, 3,    61425, 23, 45, 0,12,100, -8, -8, 0,-8,-8,13,400, -8,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,25,-8,-8,-6,-8,-8,-6,-8,-8,20,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0230100,TG-AGHL9SCTD,20101114,20080101,CONWAY                        ,30, 7, 3,    61425, 23, 45, 1, 0,100,111, -8, 1, 1,-8,18,120,120,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,25,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0230500, A-MQ-Q1MD I,20101230,20070101,GUY                           ,70, 7, 3,      569, 23, 45, 0,14,100,111, -8, 1, 1,-8,13,990,990,13.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8,-7,-8,-8, 1,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,18,-8,-8, 1,-8,-8, 1,-8,-8,20101230,      -8, 1,-8,100, -8
01, 3,AR0260000,WK-ZK6L4ZMW5,20100609,20040101,GARLAND                       ,92, 7, 3,    59530, 26, 51, 0,20,100,132, -8, 1, 1,-8,20,990,990,17.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8,-7,-8,-8,-6,-8, 1,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,20,-8,-8, 1,-8,-8, 1,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0290100,3A1M1W9Q6X I,20100703,20040701,HOPE                          ,50, 7, 3,    10368, 29, 57, 0,17,100, -8, -8, 1,-8,-8,20,990, -8, 3.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8,-7,-8,-8,-6,-8, 1,-8,-8,19,-8,-8,-6,-8,-8,-6,-8,-8,29,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0320000,WK-PXQZ4ZJW5,20101205,20070101,INDEPENDENCE                  ,82, 7, 3,    34690, 32, 63, 0,20,100,132, -8, 1, 1,-8,20,990,990,19.0,-8.0,-8.0, 0,-8,-8, 1,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 2,-8,-8,18,-8,-8,-6,-8,-8,-6,-8,-8,25,-8,-8, 1,-8,-8, 1,-8,-8,20110104,      -8, 3,-8,100, -8
01, 3,AR0320000,WK-ZMOL4ZJW5,20100519,20070101,INDEPENDENCE                  ,82, 7, 3,    34690, 32, 63, 0,18,100,114, -8, 1, 1,-8, 4,990,990,13.0,12.0,-8.0, 0, 0,-8, 1, 1,-8, 0, 0,-8, 1, 1,-8,-6,-6, 1, 1,-8,-7,-7,-8,-6,-6,-8,-6,-6,-8,16,-8,-8, 1,-8,-8, 1,-8,-8,20100607,      -8, 2,-8,100, -8
01, 3,AR0350100,8I0BRESLVX N,20100509,20090101,PINE BLUFF                    ,40, 7, 3,    49971, 35, 69, 0,12,100,132, -8, 1, 1,-8,20,990,990,19.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8,-9,-8,-8, 1,-8,-8,-6,-8, 2,-8,-8,14,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
01, 3,AR0350100,8I0BRYZDF0 N,20100714,20090101,PINE BLUFF                    ,40, 7, 3,    49971, 35, 69, 0,10,100,111, -8, 1, 1,-8, 7,120,120,17.0,-8.0,-8.0, 0,-8,-8, 2,-8,-8, 0,-8,-8, 1,-8,-8,-6,-8, 2,-8,-8,-7,-8,-8,-6,-8,-8,-6,-8,-8,-7,-8,-8, 1,-8,-8, 2,-8,-8,      -8,      -8,-8,-8, -8, -8
