"11019",1,0,0,19,11,0,2,119,1,32,184,12
"11021",0,0,0,0,0,0,0,4,0,1,5,1
"11023",0,0,0,0,0,1,0,0,0,0,3,0
"11027",0,1,0,13,22,0,8,233,0,24,146,4
"11029",0,0,0,0,0,0,0,3,0,1,1,0
"11031",0,0,0,0,7,3,0,14,0,2,9,0
"11035",0,0,0,0,0,0,0,9,0,1,4,2
"11039",0,0,0,4,2,0,1,19,1,6,52,3
"11041",0,0,0,0,0,0,0,15,0,1,4,0
"11043",0,0,0,0,2,0,0,2,0,2,5,0
"11045",0,0,0,0,1,0,0,11,0,2,11,1
"11047",0,1,0,3,1,0,0,19,0,4,28,0
"11049",1,0,0,0,2,0,0,3,0,1,16,0
"11051",0,0,0,0,0,0,0,5,0,3,13,4
"11053",0,0,0,1,2,0,0,27,0,3,35,0
"11055",1,0,0,8,25,11,10,102,1,31,155,4
"11057",0,0,0,0,6,1,1,7,0,0,27,2
"11059",0,0,0,0,1,1,0,0,0,0,2,0
"11061",0,0,0,0,0,0,0,4,0,0,5,0
"11063",0,0,0,0,1,2,0,1,0,0,0,0
"11065",0,0,0,1,8,0,0,18,0,1,14,2
"11067",0,0,0,0,3,0,0,18,0,1,23,0
"11069",0,0,0,0,3,2,0,37,0,1,80,2
"11071",0,0,0,0,0,0,0,1,0,0,3,0
"11073",1,0,0,0,1,0,0,1,0,1,14,0
"11075",0,0,0,2,6,1,0,14,0,5,22,0
"11077",0,0,0,0,3,0,0,9,0,3,11,0
"11079",0,0,0,1,2,1,0,17,0,1,30,3
"11081",0,0,0,0,0,1,0,4,0,0,0,2
"11083",1,0,0,10,1,0,0,107,0,12,166,8
"11085",0,0,0,0,6,0,0,1,0,0,39,2
"11087",0,0,0,0,0,0,0,1,0,1,2,0
"12201",2,0,0,8,78,27,0,129,18,61,371,8
"14001",0,0,0,0,0,0,0,0,0,0,1,0
"14003",0,0,0,0,1,1,1,0,0,2,2,0
"14007",0,0,0,0,4,0,0,10,0,4,17,1
"14009",0,0,0,0,0,0,1,0,0,1,2,0
"14011",0,0,0,0,2,0,0,2,0,2,9,1
"14013",2,0,0,2,17,9,1,44,0,24,104,1
"14015",0,0,0,0,13,0,3,5,0,6,27,5
"14017",0,0,0,0,2,0,0,8,0,3,4,1
"14019",0,0,0,0,0,0,0,5,0,1,7,4
"14021",0,0,0,0,3,0,0,7,0,11,97,4
"14025",0,0,0,0,0,0,0,0,0,1,0,0
"14027",0,0,0,0,0,0,0,3,0,0,3,0
"14029",0,0,0,0,3,0,1,5,0,3,12,0
"14031",0,0,0,0,1,0,1,3,0,2,3,0
"14033",0,1,0,0,3,2,0,2,0,1,15,0
"14035",0,0,0,0,2,0,0,0,0,3,3,0
"14037",0,0,0,0,0,0,1,1,0,0,4,0
"14039",0,0,0,0,0,0,0,0,0,2,5,0
"14041",0,0,0,0,1,0,6,1,0,1,7,2
"14043",0,0,0,0,1,0,2,0,0,1,3,0
"14045",0,0,0,0,8,6,14,31,1,19,38,5
"14047",0,0,0,0,0,0,0,0,0,0,4,0
"14049",0,0,0,3,2,1,0,10,0,4,18,0
"14051",0,0,0,0,0,0,0,1,0,1,5,0
"14053",0,0,0,0,0,0,0,0,0,0,1,0
"14055",0,0,0,1,3,0,0,2,0,5,4,0
"14057",0,0,0,1,6,4,4,17,1,16,51,0
"14059",0,0,0,0,0,0,0,4,0,0,7,0
"14061",0,0,0,1,5,1,0,26,0,5,81,11
"14063",0,0,0,0,0,0,0,4,0,2,8,2
"14065",0,0,0,0,4,0,0,3,0,3,10,0
"14067",0,0,0,0,2,0,0,1,0,2,5,0
"14069",0,0,0,0,0,0,0,0,0,1,2,0
"14073",0,0,0,0,0,0,0,1,0,0,0,0
"14075",0,0,0,0,0,0,0,0,0,3,1,0
"14077",0,0,0,0,2,0,0,0,0,0,5,0
"14079",0,0,0,0,1,0,0,3,0,3,8,1
"14081",0,0,0,0,0,0,0,0,0,1,1,0
"14083",0,0,0,0,2,0,2,6,0,4,8,0
"14085",0,0,0,0,2,0,0,2,0,1,2,1
"14087",0,0,0,0,3,0,1,9,0,2,18,0
"14089",0,0,0,0,1,0,0,0,0,0,8,0
"14091",0,0,0,0,0,0,0,0,0,0,2,0
"14093",0,0,0,0,1,1,0,0,0,0,2,0
"14095",0,0,0,0,0,0,0,0,0,1,1,0
"14097",0,0,0,0,5,0,0,8,0,1,29,6
"14099",1,0,0,0,1,0,26,6,0,3,35,0
"14101",0,0,0,1,3,0,0,5,0,2,13,0
"14103",0,1,0,5,11,20,0,23,2,14,67,5
"14105",0,0,0,0,0,0,1,0,0,0,4,0
"14107",0,0,0,0,0,0,0,0,0,1,1,0
"14109",0,0,0,1,0,0,0,2,0,1,3,0
"14111",0,0,0,1,8,1,0,9,0,21,32,9
"14113",1,0,0,2,27,6,2,80,1,18,112,10
"14115",0,0,0,0,1,0,0,9,0,1,1,0
"14117",0,0,0,0,1,0,0,4,0,0,8,0
"14119",0,0,0,0,2,1,0,0,0,1,2,0
"14121",0,0,0,0,0,1,0,4,0,2,6,0
"14123",0,0,0,0,2,1,2,8,0,3,21,2
"14125",0,0,0,0,11,0,0,2,0,6,11,0
"14127",0,0,0,1,2,0,0,1,0,16,23,1
"14129",0,0,0,0,4,1,0,10,0,7,9,3
"14131",0,0,0,0,0,0,0,2,0,0,1,0
"14133",0,0,0,0,2,0,0,1,0,0,0,0
"14135",0,0,0,0,0,0,0,5,0,0,1,0
"14137",0,0,0,0,3,0,1,4,0,0,9,1
"14139",0,0,0,2,42,0,0,6,0,17,14,0
"14141",0,0,0,0,0,0,1,3,0,0,1,0
"14143",0,0,0,0,0,0,0,1,0,0,4,0
"14145",0,0,0,0,1,0,1,6,0,1,22,4
"14147",0,0,0,0,0,0,0,2,0,3,5,0
"14149",0,0,0,0,5,0,0,12,0,2,26,10
"14151",0,0,0,0,1,0,0,6,0,0,3,1
"14153",1,0,0,14,93,17,1,95,9,58,451,98
"14155",2,0,0,12,44,4,0,19,5,53,101,3
"14157",0,0,0,0,2,0,1,2,0,2,18,1
"14161",0,0,0,0,2,0,0,0,0,4,4,0
"14163",1,0,0,7,27,16,14,65,7,36,200,8
"14167",0,0,0,0,2,0,0,2,0,3,9,0
"14169",0,0,0,2,6,6,0,44,0,10,38,2
"14171",0,0,0,0,1,0,0,4,0,2,7,0
"14175",0,0,0,0,0,0,6,2,0,3,2,0
"14177",0,0,0,0,0,0,0,0,0,0,3,0
"14179",0,0,0,1,6,0,0,26,1,0,14,0
"14181",0,0,0,5,16,5,4,9,0,10,33,8
"14183",1,0,0,0,19,0,0,0,0,9,6,0
"14185",0,0,0,0,0,0,0,0,0,0,2,0
"14187",1,0,0,1,6,0,0,16,0,6,37,2
"14189",0,0,0,0,0,0,0,1,0,0,3,0
"14191",0,0,0,0,0,0,0,0,0,0,2,0
"14193",0,0,0,4,13,5,2,80,2,16,166,3
"14195",0,0,0,0,1,0,1,0,0,0,0,0
"14197",0,0,0,1,4,0,0,2,0,0,6,2
"15 NA",0,0,0,0,0,0,0,1,0,0,2,0
"15001",0,0,0,3,7,2,0,14,0,6,17,1
"15003",0,0,0,2,4,2,0,4,0,3,4,2
"15005",0,0,0,0,6,1,0,17,1,4,13,1
"15007",0,0,0,1,2,1,0,3,0,1,1,1
"15009",1,0,0,1,14,5,0,20,0,12,25,10
"15011",0,0,0,7,6,2,0,13,0,6,14,1
"15013",0,0,0,1,2,3,0,4,0,3,15,1
"15015",0,0,0,5,14,5,0,32,0,15,32,9
"15017",0,0,0,0,0,0,0,4,0,1,0,0
"15019",0,0,0,0,0,1,0,1,0,0,0,0
"15021",0,0,0,6,4,0,0,23,1,10,19,1
"15023",0,0,0,0,1,0,0,2,0,2,0,0
"15025",0,0,0,0,0,0,0,1,0,0,2,1
"15027",0,0,0,0,3,0,0,1,0,0,3,0
